schedule_season,score_home,score_away,over_under_line,total_score,cover
2000,36.0,28.0,46.5,64.0,over
2000,16.0,13.0,40.0,29.0,under
2000,7.0,27.0,38.5,34.0,under
2000,14.0,41.0,39.5,55.0,over
2000,16.0,20.0,44.0,36.0,under
2000,14.0,27.0,44.0,41.0,under
2000,23.0,0.0,36.0,23.0,under
2000,30.0,27.0,46.5,57.0,over
2000,16.0,21.0,36.0,37.0,over
2000,10.0,14.0,40.5,24.0,under
2000,21.0,16.0,40.0,37.0,under
2000,9.0,6.0,39.5,15.0,under
2000,0.0,16.0,37.0,16.0,under
2000,20.0,17.0,47.5,37.0,under
2000,41.0,36.0,48.5,77.0,over
2000,32.0,31.0,38.5,63.0,over
2000,39.0,36.0,36.5,75.0,over
2000,27.0,18.0,38.5,45.0,over
2000,7.0,24.0,40.5,31.0,under
2000,42.0,14.0,47.0,56.0,over
2000,15.0,10.0,43.0,25.0,under
2000,31.0,38.0,44.0,69.0,over
2000,13.0,7.0,42.5,20.0,under
2000,18.0,33.0,39.5,51.0,over
2000,27.0,28.0,35.5,55.0,over
2000,22.0,38.0,48.0,60.0,over
2000,34.0,37.0,46.0,71.0,over
2000,41.0,0.0,36.5,41.0,over
2000,17.0,14.0,38.5,31.0,under
2000,20.0,19.0,39.5,39.0,under
2000,10.0,15.0,48.5,25.0,under
2000,7.0,14.0,42.0,21.0,under
2000,23.0,20.0,35.5,43.0,over
2000,10.0,31.0,34.5,41.0,over
2000,6.0,3.0,42.5,9.0,under
2000,13.0,0.0,41.0,13.0,under
2000,42.0,10.0,35.5,52.0,over
2000,19.0,6.0,34.5,25.0,under
2000,13.0,21.0,42.5,34.0,under
2000,27.0,14.0,38.5,41.0,over
2000,24.0,33.0,44.0,57.0,over
2000,20.0,10.0,40.0,30.0,under
2000,41.0,24.0,55.5,65.0,over
2000,21.0,27.0,44.0,48.0,over
2000,3.0,29.0,42.0,32.0,under
2000,20.0,41.0,55.0,61.0,over
2000,37.0,0.0,38.0,37.0,under
2000,14.0,21.0,37.5,35.0,under
2000,24.0,41.0,47.0,65.0,over
2000,22.0,23.0,43.0,45.0,over
2000,10.0,3.0,34.5,13.0,under
2000,7.0,21.0,38.0,28.0,under
2000,6.0,16.0,42.0,22.0,under
2000,36.0,10.0,40.5,46.0,over
2000,20.0,23.0,36.0,43.0,over
2000,12.0,20.0,36.0,32.0,under
2000,17.0,21.0,36.0,38.0,over
2000,43.0,14.0,45.0,57.0,over
2000,16.0,18.0,44.0,34.0,under
2000,13.0,16.0,47.5,29.0,under
2000,16.0,31.0,33.0,47.0,over
2000,0.0,12.0,37.0,12.0,under
2000,19.0,28.0,41.0,47.0,over
2000,24.0,31.0,42.5,55.0,over
2000,24.0,27.0,41.0,51.0,over
2000,13.0,24.0,38.5,37.0,under
2000,38.0,10.0,41.5,48.0,over
2000,27.0,20.0,47.5,47.0,under
2000,57.0,31.0,53.5,88.0,over
2000,28.0,14.0,38.0,42.0,over
2000,20.0,17.0,36.0,37.0,over
2000,24.0,17.0,38.5,41.0,over
2000,29.0,21.0,40.5,50.0,over
2000,6.0,13.0,42.0,19.0,under
2000,26.0,3.0,43.0,29.0,under
2000,10.0,31.0,40.0,41.0,over
2000,14.0,23.0,38.0,37.0,under
2000,31.0,24.0,43.0,55.0,over
2000,10.0,15.0,37.5,25.0,under
2000,22.0,13.0,34.5,35.0,over
2000,24.0,16.0,43.5,40.0,under
2000,3.0,20.0,37.5,23.0,under
2000,14.0,17.0,37.5,31.0,under
2000,7.0,21.0,43.0,28.0,under
2000,28.0,34.0,48.5,62.0,over
2000,30.0,23.0,39.0,53.0,over
2000,14.0,33.0,39.0,47.0,over
2000,27.0,24.0,36.5,51.0,over
2000,16.0,28.0,44.0,44.0,push
2000,44.0,10.0,44.0,54.0,over
2000,31.0,28.0,49.5,59.0,over
2000,17.0,20.0,43.5,37.0,under
2000,17.0,34.0,37.0,51.0,over
2000,24.0,6.0,40.5,30.0,under
2000,19.0,14.0,40.5,33.0,under
2000,15.0,0.0,37.0,15.0,under
2000,24.0,37.0,44.0,61.0,over
2000,45.0,29.0,58.5,74.0,over
2000,10.0,3.0,34.5,13.0,under
2000,27.0,13.0,38.0,40.0,over
2000,14.0,28.0,37.5,42.0,over
2000,19.0,21.0,40.0,40.0,push
2000,6.0,14.0,35.0,20.0,under
2000,34.0,16.0,50.0,50.0,push
2000,31.0,21.0,43.0,52.0,over
2000,48.0,7.0,41.5,55.0,over
2000,30.0,23.0,47.0,53.0,over
2000,16.0,35.0,36.0,51.0,over
2000,54.0,34.0,56.0,88.0,over
2000,31.0,27.0,44.5,58.0,over
2000,31.0,3.0,44.0,34.0,under
2000,13.0,9.0,41.0,22.0,under
2000,22.0,0.0,37.5,22.0,under
2000,40.0,37.0,35.0,77.0,over
2000,10.0,21.0,41.0,31.0,under
2000,13.0,12.0,45.5,25.0,under
2000,6.0,9.0,33.0,15.0,under
2000,23.0,20.0,41.0,43.0,over
2000,3.0,12.0,35.5,15.0,under
2000,17.0,23.0,44.5,40.0,under
2000,30.0,18.0,47.0,48.0,over
2000,28.0,20.0,38.5,48.0,over
2000,24.0,7.0,37.0,31.0,under
2000,13.0,15.0,42.5,28.0,under
2000,24.0,34.0,63.0,58.0,under
2000,19.0,24.0,43.0,43.0,push
2000,41.0,13.0,41.0,54.0,over
2000,21.0,27.0,37.5,48.0,over
2000,16.0,15.0,40.0,31.0,under
2000,14.0,27.0,40.0,41.0,over
2000,27.0,24.0,45.0,51.0,over
2000,7.0,27.0,32.5,34.0,over
2000,3.0,24.0,33.5,27.0,under
2000,8.0,23.0,39.0,31.0,under
2000,13.0,16.0,39.0,29.0,under
2000,31.0,15.0,48.0,46.0,under
2000,23.0,30.0,45.5,53.0,over
2000,49.0,31.0,44.0,80.0,over
2000,16.0,13.0,40.0,29.0,under
2000,17.0,15.0,39.5,32.0,under
2000,24.0,27.0,59.5,51.0,under
2000,9.0,7.0,36.5,16.0,under
2000,26.0,20.0,47.5,46.0,under
2000,20.0,3.0,39.5,23.0,under
2000,10.0,20.0,37.5,30.0,under
2000,19.0,11.0,32.0,30.0,under
2000,23.0,6.0,39.0,29.0,under
2000,13.0,10.0,40.0,23.0,under
2000,23.0,15.0,52.5,38.0,under
2000,21.0,28.0,40.5,49.0,over
2000,31.0,14.0,46.0,45.0,under
2000,24.0,38.0,48.5,62.0,over
2000,23.0,26.0,33.0,49.0,over
2000,7.0,17.0,33.5,24.0,under
2000,21.0,7.0,52.0,28.0,under
2000,20.0,15.0,42.0,35.0,under
2000,23.0,24.0,33.0,47.0,over
2000,27.0,24.0,50.0,51.0,over
2000,27.0,0.0,36.0,27.0,under
2000,13.0,10.0,36.0,23.0,under
2000,38.0,37.0,42.5,75.0,over
2000,26.0,24.0,46.0,50.0,over
2000,17.0,21.0,42.0,38.0,under
2000,3.0,20.0,38.5,23.0,under
2000,31.0,17.0,46.5,48.0,over
2000,16.0,13.0,36.0,29.0,under
2000,22.0,31.0,43.0,53.0,over
2000,21.0,31.0,36.5,52.0,over
2000,34.0,9.0,38.0,43.0,over
2000,24.0,34.0,37.0,58.0,over
2000,16.0,6.0,47.5,22.0,under
2000,24.0,10.0,35.5,34.0,under
2000,20.0,33.0,56.0,53.0,under
2000,15.0,27.0,48.0,42.0,under
2000,34.0,9.0,38.0,43.0,over
2000,7.0,31.0,39.0,38.0,under
2000,44.0,7.0,34.0,51.0,over
2000,28.0,48.0,34.0,76.0,over
2000,14.0,17.0,44.5,31.0,under
2000,16.0,13.0,41.5,29.0,under
2000,17.0,10.0,39.5,27.0,under
2000,41.0,14.0,44.0,55.0,over
2000,17.0,16.0,41.0,33.0,under
2000,31.0,38.0,45.5,69.0,over
2000,24.0,31.0,53.5,55.0,over
2000,31.0,17.0,37.0,48.0,over
2000,20.0,23.0,37.0,43.0,over
2000,31.0,14.0,44.0,45.0,over
2000,24.0,17.0,48.5,41.0,under
2000,10.0,30.0,42.0,40.0,under
2000,6.0,33.0,36.0,39.0,over
2000,16.0,3.0,58.0,19.0,under
2000,6.0,28.0,39.0,34.0,under
2000,24.0,13.0,38.5,37.0,under
2000,48.0,0.0,39.0,48.0,over
2000,23.0,38.0,45.0,61.0,over
2000,27.0,17.0,44.0,44.0,push
2000,13.0,15.0,36.5,28.0,under
2000,21.0,20.0,42.0,41.0,under
2000,17.0,45.0,44.0,62.0,over
2000,27.0,7.0,37.0,34.0,under
2000,7.0,9.0,38.0,16.0,under
2000,30.0,24.0,41.0,54.0,over
2000,24.0,3.0,36.5,27.0,under
2000,24.0,17.0,36.5,41.0,over
2000,24.0,35.0,35.5,59.0,over
2000,32.0,13.0,39.0,45.0,over
2000,31.0,24.0,48.0,55.0,over
2000,26.0,13.0,41.0,39.0,under
2000,44.0,10.0,42.0,54.0,over
2000,15.0,14.0,42.0,29.0,under
2000,13.0,16.0,34.5,29.0,under
2000,30.0,10.0,35.5,40.0,over
2000,31.0,7.0,47.0,38.0,under
2000,27.0,31.0,47.5,58.0,over
2000,40.0,29.0,56.5,69.0,over
2000,35.0,3.0,36.0,38.0,over
2000,44.0,20.0,45.0,64.0,over
2000,24.0,3.0,37.5,27.0,under
2000,27.0,24.0,47.5,51.0,over
2000,7.0,13.0,37.5,20.0,under
2000,10.0,13.0,39.0,23.0,under
2000,30.0,22.0,38.5,52.0,over
2000,17.0,14.0,42.5,31.0,under
2000,0.0,24.0,37.0,24.0,under
2000,13.0,17.0,36.0,30.0,under
2000,20.0,7.0,47.0,27.0,under
2000,13.0,20.0,42.0,33.0,under
2000,28.0,33.0,49.0,61.0,over
2000,23.0,7.0,41.0,30.0,under
2000,7.0,10.0,39.5,17.0,under
2000,17.0,0.0,45.5,17.0,under
2000,38.0,35.0,49.0,73.0,over
2000,38.0,9.0,48.5,47.0,under
2000,28.0,25.0,37.5,53.0,over
2000,23.0,42.0,42.5,65.0,over
2000,29.0,13.0,40.5,42.0,over
2000,34.0,20.0,35.5,54.0,over
2000,20.0,23.0,37.0,43.0,over
2000,17.0,14.0,38.0,31.0,under
2000,31.0,10.0,53.5,41.0,under
2000,24.0,27.0,35.0,51.0,over
2000,21.0,26.0,56.0,47.0,under
2000,52.0,9.0,45.5,61.0,over
2000,16.0,7.0,35.0,23.0,under
2000,21.0,34.0,37.5,55.0,over
2000,20.0,3.0,38.5,23.0,under
2000,31.0,0.0,37.5,31.0,under
2000,23.0,17.0,42.0,40.0,under
2000,31.0,28.0,55.0,59.0,over
2000,21.0,3.0,41.0,24.0,under
2000,21.0,3.0,34.0,24.0,under
2000,34.0,16.0,49.5,50.0,over
2000,27.0,0.0,42.0,27.0,under
2000,20.0,10.0,33.5,30.0,under
2000,10.0,24.0,34.0,34.0,push
2000,41.0,0.0,41.5,41.0,under
2000,3.0,16.0,38.0,19.0,under
2000,34.0,7.0,33.0,41.0,over
2001,17.0,6.0,33.5,23.0,under
2001,6.0,24.0,37.5,30.0,under
2001,23.0,17.0,36.0,40.0,over
2001,6.0,9.0,38.5,15.0,under
2001,6.0,10.0,34.0,16.0,under
2001,28.0,6.0,41.5,34.0,under
2001,21.0,3.0,37.5,24.0,under
2001,24.0,27.0,43.0,51.0,over
2001,13.0,24.0,45.0,37.0,under
2001,24.0,45.0,44.5,69.0,over
2001,17.0,20.0,46.0,37.0,under
2001,30.0,3.0,36.5,33.0,under
2001,16.0,13.0,46.0,29.0,under
2001,23.0,31.0,34.0,54.0,over
2001,31.0,20.0,43.5,51.0,over
2001,17.0,38.0,45.0,55.0,over
2001,24.0,16.0,41.0,40.0,under
2001,17.0,10.0,43.5,27.0,under
2001,21.0,10.0,33.5,31.0,under
2001,24.0,14.0,33.0,38.0,over
2001,21.0,32.0,34.0,53.0,over
2001,42.0,26.0,44.5,68.0,over
2001,13.0,6.0,36.0,19.0,under
2001,3.0,13.0,39.0,16.0,under
2001,18.0,15.0,40.0,33.0,under
2001,3.0,10.0,38.5,13.0,under
2001,26.0,30.0,50.0,56.0,over
2001,3.0,27.0,37.0,30.0,under
2001,37.0,0.0,41.0,37.0,under
2001,14.0,34.0,42.0,48.0,over
2001,3.0,20.0,36.0,23.0,under
2001,7.0,28.0,41.0,35.0,under
2001,13.0,20.0,41.0,33.0,under
2001,14.0,23.0,35.5,37.0,over
2001,20.0,16.0,39.0,36.0,under
2001,44.0,13.0,45.0,57.0,over
2001,21.0,13.0,37.0,34.0,under
2001,38.0,14.0,39.0,52.0,over
2001,40.0,18.0,34.5,58.0,over
2001,28.0,14.0,39.0,42.0,over
2001,42.0,10.0,44.0,52.0,over
2001,13.0,45.0,35.5,58.0,over
2001,17.0,19.0,44.5,36.0,under
2001,3.0,31.0,39.5,34.0,under
2001,26.0,7.0,33.5,33.0,under
2001,36.0,42.0,36.0,78.0,over
2001,20.0,16.0,35.0,36.0,over
2001,20.0,6.0,48.0,26.0,under
2001,30.0,10.0,35.0,40.0,over
2001,28.0,15.0,44.0,43.0,under
2001,23.0,9.0,36.0,32.0,under
2001,28.0,21.0,41.5,49.0,over
2001,20.0,21.0,41.0,41.0,push
2001,16.0,7.0,35.5,23.0,under
2001,24.0,14.0,45.0,38.0,under
2001,24.0,15.0,35.0,39.0,over
2001,14.0,10.0,36.5,24.0,under
2001,0.0,35.0,48.5,35.0,under
2001,31.0,37.0,43.5,68.0,over
2001,25.0,27.0,39.5,52.0,over
2001,20.0,13.0,39.5,33.0,under
2001,24.0,14.0,35.0,38.0,over
2001,31.0,23.0,34.0,54.0,over
2001,18.0,23.0,52.0,41.0,under
2001,17.0,20.0,36.0,37.0,over
2001,31.0,26.0,44.0,57.0,over
2001,29.0,26.0,36.0,55.0,over
2001,21.0,17.0,38.0,38.0,push
2001,34.0,21.0,44.0,55.0,over
2001,15.0,14.0,45.0,29.0,under
2001,31.0,28.0,33.0,59.0,over
2001,9.0,7.0,37.0,16.0,under
2001,10.0,13.0,38.5,23.0,under
2001,24.0,16.0,41.0,40.0,under
2001,0.0,24.0,36.0,24.0,under
2001,24.0,14.0,33.0,38.0,over
2001,24.0,27.0,38.5,51.0,over
2001,17.0,38.0,48.0,55.0,over
2001,35.0,13.0,47.5,48.0,over
2001,13.0,20.0,42.0,33.0,under
2001,14.0,34.0,46.5,48.0,over
2001,27.0,10.0,43.5,37.0,under
2001,10.0,17.0,33.5,27.0,under
2001,17.0,14.0,36.0,31.0,under
2001,9.0,10.0,35.5,19.0,under
2001,28.0,35.0,47.5,63.0,over
2001,18.0,17.0,33.0,35.0,over
2001,12.0,13.0,39.0,25.0,under
2001,37.0,31.0,39.0,68.0,over
2001,17.0,3.0,38.0,20.0,under
2001,31.0,20.0,43.0,51.0,over
2001,27.0,31.0,39.5,58.0,over
2001,10.0,20.0,39.0,30.0,under
2001,27.0,24.0,39.0,51.0,over
2001,20.0,24.0,36.5,44.0,over
2001,31.0,34.0,48.5,65.0,over
2001,41.0,14.0,38.5,55.0,over
2001,35.0,21.0,33.5,56.0,over
2001,34.0,7.0,36.0,41.0,over
2001,7.0,21.0,39.5,28.0,under
2001,10.0,24.0,42.5,34.0,under
2001,14.0,30.0,44.5,44.0,under
2001,27.0,21.0,34.0,48.0,over
2001,21.0,20.0,37.0,41.0,over
2001,23.0,6.0,34.5,29.0,under
2001,9.0,16.0,42.5,25.0,under
2001,27.0,24.0,35.5,51.0,over
2001,10.0,13.0,33.0,23.0,under
2001,20.0,25.0,41.0,45.0,over
2001,21.0,13.0,47.0,34.0,under
2001,28.0,24.0,37.5,52.0,over
2001,27.0,14.0,37.0,41.0,over
2001,38.0,28.0,45.5,66.0,over
2001,10.0,17.0,37.5,27.0,under
2001,20.0,13.0,37.0,33.0,under
2001,12.0,20.0,37.5,32.0,under
2001,12.0,15.0,33.0,27.0,under
2001,26.0,16.0,45.0,42.0,under
2001,17.0,20.0,40.0,37.0,under
2001,24.0,27.0,44.0,51.0,over
2001,30.0,13.0,39.5,43.0,over
2001,21.0,11.0,40.0,32.0,under
2001,27.0,7.0,40.5,34.0,under
2001,48.0,17.0,41.0,65.0,over
2001,28.0,27.0,45.0,55.0,over
2001,34.0,27.0,43.5,61.0,over
2001,48.0,14.0,47.0,62.0,over
2001,10.0,16.0,35.0,26.0,under
2001,45.0,38.0,39.5,83.0,over
2001,17.0,27.0,33.0,44.0,over
2001,20.0,23.0,39.0,43.0,over
2001,22.0,25.0,43.0,47.0,over
2001,7.0,20.0,39.5,27.0,under
2001,3.0,36.0,37.0,39.0,over
2001,10.0,17.0,43.0,27.0,under
2001,20.0,23.0,39.5,43.0,over
2001,0.0,24.0,37.5,24.0,under
2001,17.0,24.0,46.5,41.0,under
2001,34.0,20.0,47.5,54.0,over
2001,34.0,24.0,45.0,58.0,over
2001,20.0,7.0,36.0,27.0,under
2001,24.0,27.0,35.0,51.0,over
2001,28.0,16.0,44.0,44.0,push
2001,24.0,26.0,40.5,50.0,over
2001,27.0,29.0,47.0,56.0,over
2001,27.0,34.0,36.0,61.0,over
2001,7.0,10.0,40.0,17.0,under
2001,18.0,0.0,35.5,18.0,under
2001,21.0,40.0,52.5,61.0,over
2001,21.0,24.0,34.0,45.0,over
2001,19.0,7.0,41.0,26.0,under
2001,6.0,13.0,45.0,19.0,under
2001,34.0,17.0,42.0,51.0,over
2001,10.0,28.0,39.0,38.0,under
2001,3.0,13.0,37.5,16.0,under
2001,17.0,20.0,44.0,37.0,under
2001,24.0,34.0,34.5,58.0,over
2001,17.0,24.0,46.0,41.0,under
2001,10.0,23.0,37.0,33.0,under
2001,6.0,35.0,47.0,41.0,under
2001,39.0,27.0,43.0,66.0,over
2001,13.0,10.0,38.0,23.0,under
2001,13.0,16.0,35.0,29.0,under
2001,15.0,31.0,35.5,46.0,over
2001,21.0,10.0,39.5,31.0,under
2001,27.0,23.0,41.0,50.0,over
2001,16.0,17.0,38.0,33.0,under
2001,31.0,34.0,44.0,65.0,over
2001,21.0,16.0,41.0,37.0,under
2001,35.0,0.0,44.5,35.0,under
2001,13.0,10.0,43.0,23.0,under
2001,14.0,20.0,35.5,34.0,under
2001,21.0,28.0,43.0,49.0,over
2001,10.0,20.0,38.5,30.0,under
2001,10.0,28.0,39.0,38.0,under
2001,25.0,24.0,36.5,49.0,over
2001,10.0,14.0,36.5,24.0,under
2001,20.0,13.0,35.5,33.0,under
2001,20.0,7.0,41.0,27.0,under
2001,17.0,7.0,37.5,24.0,under
2001,42.0,24.0,42.5,66.0,over
2001,27.0,16.0,36.5,43.0,over
2001,28.0,26.0,44.5,54.0,over
2001,24.0,14.0,37.5,38.0,over
2001,18.0,7.0,34.5,25.0,under
2001,27.0,14.0,55.0,41.0,under
2001,15.0,12.0,36.5,27.0,under
2001,41.0,6.0,45.0,47.0,over
2001,17.0,13.0,37.5,30.0,under
2001,6.0,13.0,46.5,19.0,under
2001,21.0,26.0,33.5,47.0,over
2001,9.0,12.0,38.0,21.0,under
2001,27.0,3.0,33.0,30.0,under
2001,10.0,15.0,36.5,25.0,under
2001,27.0,24.0,46.5,51.0,over
2001,41.0,27.0,46.5,68.0,over
2001,26.0,23.0,37.5,49.0,over
2001,15.0,14.0,35.0,29.0,under
2001,21.0,0.0,43.0,21.0,under
2001,29.0,3.0,36.5,32.0,under
2001,26.0,20.0,42.5,46.0,over
2001,6.0,20.0,34.5,26.0,under
2001,21.0,34.0,51.0,55.0,over
2001,20.0,13.0,37.0,33.0,under
2001,10.0,13.0,45.5,23.0,under
2001,13.0,3.0,40.0,16.0,under
2001,17.0,10.0,37.0,27.0,under
2001,33.0,30.0,41.0,63.0,over
2001,16.0,0.0,33.5,16.0,under
2001,32.0,38.0,46.5,70.0,over
2001,30.0,7.0,37.0,37.0,push
2001,28.0,29.0,47.0,57.0,over
2001,20.0,17.0,40.0,37.0,under
2001,3.0,33.0,45.5,36.0,under
2001,27.0,24.0,34.0,51.0,over
2001,47.0,14.0,36.0,61.0,over
2001,48.0,21.0,38.0,69.0,over
2001,15.0,20.0,33.0,35.0,over
2001,22.0,10.0,34.0,32.0,under
2001,7.0,30.0,39.5,37.0,under
2001,26.0,23.0,33.5,49.0,over
2001,27.0,21.0,39.5,48.0,over
2001,23.0,17.0,41.0,40.0,under
2001,0.0,24.0,38.5,24.0,under
2001,24.0,13.0,40.0,37.0,under
2001,26.0,30.0,40.0,56.0,over
2001,21.0,14.0,38.5,35.0,under
2001,10.0,40.0,39.5,50.0,over
2001,9.0,14.0,37.0,23.0,under
2001,24.0,21.0,34.5,45.0,over
2001,22.0,25.0,39.0,47.0,over
2001,42.0,17.0,58.5,59.0,over
2001,38.0,41.0,37.5,79.0,over
2001,6.0,38.0,36.0,44.0,over
2001,33.0,13.0,33.5,46.0,over
2001,15.0,10.0,36.0,25.0,under
2001,29.0,10.0,51.0,39.0,under
2001,34.0,7.0,36.5,41.0,over
2001,0.0,38.0,46.5,38.0,under
2001,25.0,34.0,36.5,59.0,over
2001,22.0,24.0,41.5,46.0,over
2001,28.0,7.0,34.5,35.0,over
2001,21.0,18.0,40.0,39.0,under
2001,31.0,13.0,48.0,44.0,under
2001,13.0,17.0,33.0,30.0,under
2001,21.0,23.0,37.5,44.0,over
2001,20.0,17.0,36.5,37.0,over
2001,19.0,3.0,37.5,22.0,under
2001,38.0,24.0,42.0,62.0,over
2001,31.0,9.0,33.0,40.0,over
2001,25.0,15.0,39.0,40.0,over
2001,3.0,20.0,33.0,23.0,under
2001,19.0,33.0,32.5,52.0,over
2001,16.0,13.0,41.5,29.0,under
2001,27.0,10.0,32.0,37.0,over
2001,45.0,17.0,54.5,62.0,over
2001,17.0,24.0,35.5,41.0,over
2001,29.0,24.0,51.0,53.0,over
2001,17.0,20.0,53.0,37.0,under
2002,13.0,16.0,39.0,29.0,under
2002,31.0,37.0,43.0,68.0,over
2002,10.0,7.0,33.0,17.0,under
2002,27.0,23.0,41.0,50.0,over
2002,6.0,34.0,37.0,40.0,over
2002,39.0,40.0,36.0,79.0,over
2002,23.0,16.0,51.0,39.0,under
2002,37.0,34.0,42.5,71.0,over
2002,19.0,10.0,33.5,29.0,under
2002,25.0,28.0,44.0,53.0,over
2002,49.0,21.0,35.5,70.0,over
2002,31.0,17.0,40.0,48.0,over
2002,20.0,26.0,37.5,46.0,over
2002,27.0,24.0,37.0,51.0,over
2002,31.0,23.0,44.5,54.0,over
2002,30.0,14.0,37.5,44.0,over
2002,13.0,14.0,45.0,27.0,under
2002,0.0,25.0,32.0,25.0,under
2002,31.0,7.0,35.5,38.0,over
2002,20.0,7.0,39.0,27.0,under
2002,21.0,13.0,37.5,34.0,under
2002,13.0,21.0,47.0,34.0,under
2002,16.0,23.0,46.0,39.0,under
2002,39.0,45.0,49.0,84.0,over
2002,35.0,20.0,45.5,55.0,over
2002,7.0,44.0,41.0,51.0,over
2002,17.0,30.0,39.5,47.0,over
2002,24.0,3.0,34.0,27.0,under
2002,14.0,24.0,44.0,38.0,under
2002,13.0,24.0,40.5,37.0,under
2002,21.0,26.0,46.0,47.0,over
2002,7.0,37.0,44.0,44.0,push
2002,15.0,23.0,39.0,38.0,under
2002,30.0,3.0,42.5,33.0,under
2002,23.0,29.0,40.5,52.0,over
2002,28.0,23.0,47.0,51.0,over
2002,31.0,37.0,44.0,68.0,over
2002,3.0,23.0,38.0,26.0,under
2002,30.0,3.0,40.5,33.0,under
2002,14.0,21.0,44.5,35.0,under
2002,41.0,38.0,43.5,79.0,over
2002,9.0,6.0,39.0,15.0,under
2002,44.0,13.0,36.5,57.0,over
2002,20.0,10.0,44.0,30.0,under
2002,28.0,31.0,40.5,59.0,over
2002,26.0,14.0,44.0,40.0,under
2002,21.0,7.0,38.5,28.0,under
2002,33.0,27.0,46.5,60.0,over
2002,7.0,35.0,33.5,42.0,over
2002,26.0,21.0,45.0,47.0,over
2002,17.0,14.0,41.5,31.0,under
2002,28.0,3.0,41.5,31.0,under
2002,48.0,30.0,44.5,78.0,over
2002,52.0,25.0,45.0,77.0,over
2002,35.0,17.0,36.0,52.0,over
2002,16.0,13.0,44.0,29.0,under
2002,21.0,14.0,40.5,35.0,under
2002,48.0,23.0,44.0,71.0,over
2002,10.0,13.0,44.0,23.0,under
2002,34.0,23.0,35.0,57.0,over
2002,6.0,20.0,38.5,26.0,under
2002,31.0,49.0,53.5,80.0,over
2002,13.0,16.0,35.0,29.0,under
2002,21.0,26.0,36.5,47.0,over
2002,17.0,21.0,34.5,38.0,over
2002,26.0,9.0,39.5,35.0,under
2002,28.0,21.0,43.0,49.0,over
2002,28.0,25.0,42.5,53.0,over
2002,26.0,13.0,43.5,39.0,under
2002,32.0,29.0,43.5,61.0,over
2002,25.0,29.0,46.5,54.0,over
2002,37.0,13.0,41.5,50.0,over
2002,14.0,31.0,43.5,45.0,over
2002,21.0,34.0,44.0,55.0,over
2002,7.0,34.0,40.5,41.0,over
2002,14.0,13.0,35.0,27.0,under
2002,22.0,24.0,41.0,46.0,over
2002,24.0,31.0,44.0,55.0,over
2002,22.0,20.0,42.0,42.0,push
2002,31.0,24.0,49.0,55.0,over
2002,10.0,28.0,47.0,38.0,under
2002,10.0,17.0,35.5,27.0,under
2002,35.0,34.0,46.5,69.0,over
2002,28.0,13.0,49.0,41.0,under
2002,17.0,3.0,36.5,20.0,under
2002,23.0,14.0,44.0,37.0,under
2002,27.0,43.0,45.5,70.0,over
2002,21.0,28.0,43.5,49.0,over
2002,9.0,6.0,36.5,15.0,under
2002,30.0,0.0,35.5,30.0,under
2002,17.0,10.0,38.0,27.0,under
2002,34.0,17.0,36.5,51.0,over
2002,23.0,20.0,44.5,43.0,under
2002,30.0,9.0,48.0,39.0,under
2002,34.0,37.0,50.5,71.0,over
2002,10.0,23.0,45.5,33.0,under
2002,35.0,27.0,48.5,62.0,over
2002,20.0,7.0,49.0,27.0,under
2002,21.0,27.0,47.0,48.0,over
2002,20.0,10.0,37.0,30.0,under
2002,37.0,20.0,44.5,57.0,over
2002,28.0,10.0,46.0,38.0,under
2002,18.0,31.0,37.5,49.0,over
2002,24.0,17.0,50.0,41.0,under
2002,9.0,12.0,31.5,21.0,under
2002,24.0,30.0,42.0,54.0,over
2002,14.0,17.0,37.0,31.0,under
2002,19.0,21.0,38.0,40.0,over
2002,20.0,10.0,55.5,30.0,under
2002,25.0,7.0,46.0,32.0,under
2002,16.0,24.0,46.0,40.0,under
2002,35.0,37.0,47.0,72.0,over
2002,21.0,24.0,44.0,45.0,over
2002,38.0,28.0,40.5,66.0,over
2002,26.0,21.0,46.0,47.0,over
2002,17.0,3.0,38.5,20.0,under
2002,14.0,27.0,43.5,41.0,under
2002,20.0,17.0,40.5,37.0,under
2002,7.0,38.0,47.5,45.0,under
2002,13.0,19.0,37.5,32.0,under
2002,20.0,23.0,44.0,43.0,under
2002,9.0,7.0,37.0,16.0,under
2002,3.0,38.0,36.5,41.0,over
2002,15.0,23.0,47.0,38.0,under
2002,24.0,17.0,35.5,41.0,over
2002,20.0,23.0,49.5,43.0,under
2002,13.0,44.0,41.0,57.0,over
2002,3.0,14.0,41.5,17.0,under
2002,38.0,24.0,37.0,62.0,over
2002,24.0,10.0,41.5,34.0,under
2002,6.0,27.0,37.0,33.0,under
2002,38.0,27.0,37.0,65.0,over
2002,24.0,34.0,39.5,58.0,over
2002,30.0,33.0,39.0,63.0,over
2002,40.0,14.0,42.0,54.0,over
2002,26.0,7.0,39.5,33.0,under
2002,20.0,27.0,45.0,47.0,over
2002,13.0,10.0,39.5,23.0,under
2002,13.0,35.0,41.5,48.0,over
2002,34.0,34.0,42.5,68.0,over
2002,17.0,13.0,49.0,30.0,under
2002,28.0,24.0,44.0,52.0,over
2002,17.0,10.0,39.5,27.0,under
2002,10.0,34.0,45.5,44.0,under
2002,24.0,17.0,51.0,41.0,under
2002,20.0,27.0,41.5,47.0,over
2002,14.0,31.0,43.0,45.0,over
